feature,label,boundary
./dataset/LARA/features/L02_S12_R16_A11_N01.npy,./dataset/LARA/gt_arr/L02_S12_R16_A11_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S12_R16_A11_N01.npy
./dataset/LARA/features/L02_S13_R03_A08_N01.npy,./dataset/LARA/gt_arr/L02_S13_R03_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S13_R03_A08_N01.npy
./dataset/LARA/features/L02_S13_R04_A08_N01.npy,./dataset/LARA/gt_arr/L02_S13_R04_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S13_R04_A08_N01.npy
./dataset/LARA/features/L02_S13_R06_A08_N01.npy,./dataset/LARA/gt_arr/L02_S13_R06_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S13_R06_A08_N01.npy
./dataset/LARA/features/L02_S13_R07_A08_N01.npy,./dataset/LARA/gt_arr/L02_S13_R07_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S13_R07_A08_N01.npy
./dataset/LARA/features/L02_S13_R08_A08_N01.npy,./dataset/LARA/gt_arr/L02_S13_R08_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S13_R08_A08_N01.npy
./dataset/LARA/features/L02_S13_R09_A08_N01.npy,./dataset/LARA/gt_arr/L02_S13_R09_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S13_R09_A08_N01.npy
./dataset/LARA/features/L02_S13_R10_A08_N01.npy,./dataset/LARA/gt_arr/L02_S13_R10_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S13_R10_A08_N01.npy
./dataset/LARA/features/L02_S13_R11_A08_N01.npy,./dataset/LARA/gt_arr/L02_S13_R11_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S13_R11_A08_N01.npy
./dataset/LARA/features/L02_S13_R12_A08_N01.npy,./dataset/LARA/gt_arr/L02_S13_R12_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S13_R12_A08_N01.npy
./dataset/LARA/features/L02_S13_R13_A08_N01.npy,./dataset/LARA/gt_arr/L02_S13_R13_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S13_R13_A08_N01.npy
./dataset/LARA/features/L02_S13_R14_A08_N01.npy,./dataset/LARA/gt_arr/L02_S13_R14_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S13_R14_A08_N01.npy
./dataset/LARA/features/L02_S13_R16_A08_N01.npy,./dataset/LARA/gt_arr/L02_S13_R16_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S13_R16_A08_N01.npy
./dataset/LARA/features/L02_S14_R03_A06_N01.npy,./dataset/LARA/gt_arr/L02_S14_R03_A06_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S14_R03_A06_N01.npy
./dataset/LARA/features/L02_S14_R04_A06_N01.npy,./dataset/LARA/gt_arr/L02_S14_R04_A06_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S14_R04_A06_N01.npy
./dataset/LARA/features/L02_S14_R05_A06_N01.npy,./dataset/LARA/gt_arr/L02_S14_R05_A06_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S14_R05_A06_N01.npy
./dataset/LARA/features/L02_S14_R06_A06_N02.npy,./dataset/LARA/gt_arr/L02_S14_R06_A06_N02.npy,./dataset/LARA/gt_boundary_arr/L02_S14_R06_A06_N02.npy
./dataset/LARA/features/L02_S14_R07_A06_N01.npy,./dataset/LARA/gt_arr/L02_S14_R07_A06_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S14_R07_A06_N01.npy
./dataset/LARA/features/L02_S14_R08_A06_N01.npy,./dataset/LARA/gt_arr/L02_S14_R08_A06_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S14_R08_A06_N01.npy
./dataset/LARA/features/L02_S14_R09_A06_N01.npy,./dataset/LARA/gt_arr/L02_S14_R09_A06_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S14_R09_A06_N01.npy
./dataset/LARA/features/L02_S14_R10_A06_N01.npy,./dataset/LARA/gt_arr/L02_S14_R10_A06_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S14_R10_A06_N01.npy
./dataset/LARA/features/L02_S14_R12_A06_N01.npy,./dataset/LARA/gt_arr/L02_S14_R12_A06_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S14_R12_A06_N01.npy
./dataset/LARA/features/L02_S14_R13_A06_N01.npy,./dataset/LARA/gt_arr/L02_S14_R13_A06_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S14_R13_A06_N01.npy
./dataset/LARA/features/L02_S14_R14_A06_N01.npy,./dataset/LARA/gt_arr/L02_S14_R14_A06_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S14_R14_A06_N01.npy
./dataset/LARA/features/L02_S14_R15_A06_N01.npy,./dataset/LARA/gt_arr/L02_S14_R15_A06_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S14_R15_A06_N01.npy
./dataset/LARA/features/L02_S14_R16_A06_N01.npy,./dataset/LARA/gt_arr/L02_S14_R16_A06_N01.npy,./dataset/LARA/gt_boundary_arr/L02_S14_R16_A06_N01.npy
./dataset/LARA/features/L03_S04_R17_A06_N01.npy,./dataset/LARA/gt_arr/L03_S04_R17_A06_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S04_R17_A06_N01.npy
./dataset/LARA/features/L03_S04_R18_A06_N01.npy,./dataset/LARA/gt_arr/L03_S04_R18_A06_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S04_R18_A06_N01.npy
./dataset/LARA/features/L03_S04_R19_A06_N01.npy,./dataset/LARA/gt_arr/L03_S04_R19_A06_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S04_R19_A06_N01.npy
./dataset/LARA/features/L03_S04_R20_A06_N01.npy,./dataset/LARA/gt_arr/L03_S04_R20_A06_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S04_R20_A06_N01.npy
./dataset/LARA/features/L03_S04_R22_A06_N01.npy,./dataset/LARA/gt_arr/L03_S04_R22_A06_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S04_R22_A06_N01.npy
./dataset/LARA/features/L03_S04_R23_A06_N01.npy,./dataset/LARA/gt_arr/L03_S04_R23_A06_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S04_R23_A06_N01.npy
./dataset/LARA/features/L03_S04_R24_A06_N01.npy,./dataset/LARA/gt_arr/L03_S04_R24_A06_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S04_R24_A06_N01.npy
./dataset/LARA/features/L03_S04_R25_A06_N01.npy,./dataset/LARA/gt_arr/L03_S04_R25_A06_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S04_R25_A06_N01.npy
./dataset/LARA/features/L03_S04_R26_A06_N01.npy,./dataset/LARA/gt_arr/L03_S04_R26_A06_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S04_R26_A06_N01.npy
./dataset/LARA/features/L03_S04_R27_A06_N01.npy,./dataset/LARA/gt_arr/L03_S04_R27_A06_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S04_R27_A06_N01.npy
./dataset/LARA/features/L03_S04_R28_A06_N01.npy,./dataset/LARA/gt_arr/L03_S04_R28_A06_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S04_R28_A06_N01.npy
./dataset/LARA/features/L03_S04_R29_A06_N01.npy,./dataset/LARA/gt_arr/L03_S04_R29_A06_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S04_R29_A06_N01.npy
./dataset/LARA/features/L03_S04_R30_A06_N01.npy,./dataset/LARA/gt_arr/L03_S04_R30_A06_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S04_R30_A06_N01.npy
./dataset/LARA/features/L03_S09_R18_A03_N01.npy,./dataset/LARA/gt_arr/L03_S09_R18_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S09_R18_A03_N01.npy
./dataset/LARA/features/L03_S09_R19_A03_N01.npy,./dataset/LARA/gt_arr/L03_S09_R19_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S09_R19_A03_N01.npy
./dataset/LARA/features/L03_S09_R20_A03_N01.npy,./dataset/LARA/gt_arr/L03_S09_R20_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S09_R20_A03_N01.npy
./dataset/LARA/features/L03_S09_R21_A11_N01.npy,./dataset/LARA/gt_arr/L03_S09_R21_A11_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S09_R21_A11_N01.npy
./dataset/LARA/features/L03_S09_R22_A11_N01.npy,./dataset/LARA/gt_arr/L03_S09_R22_A11_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S09_R22_A11_N01.npy
./dataset/LARA/features/L03_S09_R23_A11_N01.npy,./dataset/LARA/gt_arr/L03_S09_R23_A11_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S09_R23_A11_N01.npy
./dataset/LARA/features/L03_S09_R24_A11_N01.npy,./dataset/LARA/gt_arr/L03_S09_R24_A11_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S09_R24_A11_N01.npy
./dataset/LARA/features/L03_S09_R25_A11_N01.npy,./dataset/LARA/gt_arr/L03_S09_R25_A11_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S09_R25_A11_N01.npy
./dataset/LARA/features/L03_S09_R26_A03_N01.npy,./dataset/LARA/gt_arr/L03_S09_R26_A03_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S09_R26_A03_N01.npy
./dataset/LARA/features/L03_S09_R28_A01_N01.npy,./dataset/LARA/gt_arr/L03_S09_R28_A01_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S09_R28_A01_N01.npy
./dataset/LARA/features/L03_S09_R29_A01_N01.npy,./dataset/LARA/gt_arr/L03_S09_R29_A01_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S09_R29_A01_N01.npy
./dataset/LARA/features/L03_S10_R17_A18_N01.npy,./dataset/LARA/gt_arr/L03_S10_R17_A18_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S10_R17_A18_N01.npy
./dataset/LARA/features/L03_S10_R18_A18_N01.npy,./dataset/LARA/gt_arr/L03_S10_R18_A18_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S10_R18_A18_N01.npy
./dataset/LARA/features/L03_S10_R19_A18_N01.npy,./dataset/LARA/gt_arr/L03_S10_R19_A18_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S10_R19_A18_N01.npy
./dataset/LARA/features/L03_S10_R21_A18_N01.npy,./dataset/LARA/gt_arr/L03_S10_R21_A18_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S10_R21_A18_N01.npy
./dataset/LARA/features/L03_S10_R22_A18_N01.npy,./dataset/LARA/gt_arr/L03_S10_R22_A18_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S10_R22_A18_N01.npy
./dataset/LARA/features/L03_S10_R23_A18_N01.npy,./dataset/LARA/gt_arr/L03_S10_R23_A18_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S10_R23_A18_N01.npy
./dataset/LARA/features/L03_S10_R25_A18_N01.npy,./dataset/LARA/gt_arr/L03_S10_R25_A18_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S10_R25_A18_N01.npy
./dataset/LARA/features/L03_S10_R27_A18_N01.npy,./dataset/LARA/gt_arr/L03_S10_R27_A18_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S10_R27_A18_N01.npy
./dataset/LARA/features/L03_S10_R28_A18_N01.npy,./dataset/LARA/gt_arr/L03_S10_R28_A18_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S10_R28_A18_N01.npy
./dataset/LARA/features/L03_S12_R17_A11_N01.npy,./dataset/LARA/gt_arr/L03_S12_R17_A11_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S12_R17_A11_N01.npy
./dataset/LARA/features/L03_S12_R18_A11_N01.npy,./dataset/LARA/gt_arr/L03_S12_R18_A11_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S12_R18_A11_N01.npy
./dataset/LARA/features/L03_S12_R19_A11_N01.npy,./dataset/LARA/gt_arr/L03_S12_R19_A11_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S12_R19_A11_N01.npy
./dataset/LARA/features/L03_S12_R20_A11_N01.npy,./dataset/LARA/gt_arr/L03_S12_R20_A11_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S12_R20_A11_N01.npy
./dataset/LARA/features/L03_S12_R21_A11_N01.npy,./dataset/LARA/gt_arr/L03_S12_R21_A11_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S12_R21_A11_N01.npy
./dataset/LARA/features/L03_S12_R22_A11_N01.npy,./dataset/LARA/gt_arr/L03_S12_R22_A11_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S12_R22_A11_N01.npy
./dataset/LARA/features/L03_S12_R23_A11_N01.npy,./dataset/LARA/gt_arr/L03_S12_R23_A11_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S12_R23_A11_N01.npy
./dataset/LARA/features/L03_S12_R25_A11_N01.npy,./dataset/LARA/gt_arr/L03_S12_R25_A11_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S12_R25_A11_N01.npy
./dataset/LARA/features/L03_S12_R26_A11_N01.npy,./dataset/LARA/gt_arr/L03_S12_R26_A11_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S12_R26_A11_N01.npy
./dataset/LARA/features/L03_S12_R27_A11_N01.npy,./dataset/LARA/gt_arr/L03_S12_R27_A11_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S12_R27_A11_N01.npy
./dataset/LARA/features/L03_S12_R28_A11_N01.npy,./dataset/LARA/gt_arr/L03_S12_R28_A11_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S12_R28_A11_N01.npy
./dataset/LARA/features/L03_S12_R29_A11_N01.npy,./dataset/LARA/gt_arr/L03_S12_R29_A11_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S12_R29_A11_N01.npy
./dataset/LARA/features/L03_S12_R30_A11_N01.npy,./dataset/LARA/gt_arr/L03_S12_R30_A11_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S12_R30_A11_N01.npy
./dataset/LARA/features/L03_S13_R17_A08_N01.npy,./dataset/LARA/gt_arr/L03_S13_R17_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S13_R17_A08_N01.npy
./dataset/LARA/features/L03_S13_R18_A08_N01.npy,./dataset/LARA/gt_arr/L03_S13_R18_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S13_R18_A08_N01.npy
./dataset/LARA/features/L03_S13_R19_A08_N01.npy,./dataset/LARA/gt_arr/L03_S13_R19_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S13_R19_A08_N01.npy
./dataset/LARA/features/L03_S13_R21_A08_N01.npy,./dataset/LARA/gt_arr/L03_S13_R21_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S13_R21_A08_N01.npy
./dataset/LARA/features/L03_S13_R22_A08_N01.npy,./dataset/LARA/gt_arr/L03_S13_R22_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S13_R22_A08_N01.npy
./dataset/LARA/features/L03_S13_R23_A08_N01.npy,./dataset/LARA/gt_arr/L03_S13_R23_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S13_R23_A08_N01.npy
./dataset/LARA/features/L03_S13_R24_A08_N01.npy,./dataset/LARA/gt_arr/L03_S13_R24_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S13_R24_A08_N01.npy
./dataset/LARA/features/L03_S13_R25_A08_N01.npy,./dataset/LARA/gt_arr/L03_S13_R25_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S13_R25_A08_N01.npy
./dataset/LARA/features/L03_S13_R26_A08_N01.npy,./dataset/LARA/gt_arr/L03_S13_R26_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S13_R26_A08_N01.npy
./dataset/LARA/features/L03_S13_R27_A08_N01.npy,./dataset/LARA/gt_arr/L03_S13_R27_A08_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S13_R27_A08_N01.npy
./dataset/LARA/features/L03_S13_R28_A01_N01.npy,./dataset/LARA/gt_arr/L03_S13_R28_A01_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S13_R28_A01_N01.npy
./dataset/LARA/features/L03_S13_R29_A11_N01.npy,./dataset/LARA/gt_arr/L03_S13_R29_A11_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S13_R29_A11_N01.npy
./dataset/LARA/features/L03_S14_R17_A19_N01.npy,./dataset/LARA/gt_arr/L03_S14_R17_A19_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S14_R17_A19_N01.npy
./dataset/LARA/features/L03_S14_R18_A19_N01.npy,./dataset/LARA/gt_arr/L03_S14_R18_A19_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S14_R18_A19_N01.npy
./dataset/LARA/features/L03_S14_R19_A19_N01.npy,./dataset/LARA/gt_arr/L03_S14_R19_A19_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S14_R19_A19_N01.npy
./dataset/LARA/features/L03_S14_R20_A19_N01.npy,./dataset/LARA/gt_arr/L03_S14_R20_A19_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S14_R20_A19_N01.npy
./dataset/LARA/features/L03_S14_R21_A19_N01.npy,./dataset/LARA/gt_arr/L03_S14_R21_A19_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S14_R21_A19_N01.npy
./dataset/LARA/features/L03_S14_R22_A19_N01.npy,./dataset/LARA/gt_arr/L03_S14_R22_A19_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S14_R22_A19_N01.npy
./dataset/LARA/features/L03_S14_R23_A19_N01.npy,./dataset/LARA/gt_arr/L03_S14_R23_A19_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S14_R23_A19_N01.npy
./dataset/LARA/features/L03_S14_R24_A19_N01.npy,./dataset/LARA/gt_arr/L03_S14_R24_A19_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S14_R24_A19_N01.npy
./dataset/LARA/features/L03_S14_R25_A19_N01.npy,./dataset/LARA/gt_arr/L03_S14_R25_A19_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S14_R25_A19_N01.npy
./dataset/LARA/features/L03_S14_R27_A19_N01.npy,./dataset/LARA/gt_arr/L03_S14_R27_A19_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S14_R27_A19_N01.npy
./dataset/LARA/features/L03_S14_R28_A19_N01.npy,./dataset/LARA/gt_arr/L03_S14_R28_A19_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S14_R28_A19_N01.npy
./dataset/LARA/features/L03_S14_R29_A19_N01.npy,./dataset/LARA/gt_arr/L03_S14_R29_A19_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S14_R29_A19_N01.npy
./dataset/LARA/features/L03_S14_R30_A19_N01.npy,./dataset/LARA/gt_arr/L03_S14_R30_A19_N01.npy,./dataset/LARA/gt_boundary_arr/L03_S14_R30_A19_N01.npy
