feature,label,boundary
./dataset/PKU-view/features/A08N06-R.npy,./dataset/PKU-view/gt_arr/A08N06-R.npy,./dataset/PKU-view/gt_boundary_arr/A08N06-R.npy
./dataset/PKU-view/features/A08N07-M.npy,./dataset/PKU-view/gt_arr/A08N07-M.npy,./dataset/PKU-view/gt_boundary_arr/A08N07-M.npy
./dataset/PKU-view/features/A08N07-R.npy,./dataset/PKU-view/gt_arr/A08N07-R.npy,./dataset/PKU-view/gt_boundary_arr/A08N07-R.npy
./dataset/PKU-view/features/A08N08-M.npy,./dataset/PKU-view/gt_arr/A08N08-M.npy,./dataset/PKU-view/gt_boundary_arr/A08N08-M.npy
./dataset/PKU-view/features/A08N08-R.npy,./dataset/PKU-view/gt_arr/A08N08-R.npy,./dataset/PKU-view/gt_boundary_arr/A08N08-R.npy
./dataset/PKU-view/features/A08N09-M.npy,./dataset/PKU-view/gt_arr/A08N09-M.npy,./dataset/PKU-view/gt_boundary_arr/A08N09-M.npy
./dataset/PKU-view/features/A08N09-R.npy,./dataset/PKU-view/gt_arr/A08N09-R.npy,./dataset/PKU-view/gt_boundary_arr/A08N09-R.npy
./dataset/PKU-view/features/A08N10-M.npy,./dataset/PKU-view/gt_arr/A08N10-M.npy,./dataset/PKU-view/gt_boundary_arr/A08N10-M.npy
./dataset/PKU-view/features/A08N11-M.npy,./dataset/PKU-view/gt_arr/A08N11-M.npy,./dataset/PKU-view/gt_boundary_arr/A08N11-M.npy
./dataset/PKU-view/features/A08N11-R.npy,./dataset/PKU-view/gt_arr/A08N11-R.npy,./dataset/PKU-view/gt_boundary_arr/A08N11-R.npy
./dataset/PKU-view/features/A08N12-R.npy,./dataset/PKU-view/gt_arr/A08N12-R.npy,./dataset/PKU-view/gt_boundary_arr/A08N12-R.npy
./dataset/PKU-view/features/A08N13-M.npy,./dataset/PKU-view/gt_arr/A08N13-M.npy,./dataset/PKU-view/gt_boundary_arr/A08N13-M.npy
./dataset/PKU-view/features/A08N13-R.npy,./dataset/PKU-view/gt_arr/A08N13-R.npy,./dataset/PKU-view/gt_boundary_arr/A08N13-R.npy
./dataset/PKU-view/features/A09N01-M.npy,./dataset/PKU-view/gt_arr/A09N01-M.npy,./dataset/PKU-view/gt_boundary_arr/A09N01-M.npy
./dataset/PKU-view/features/A09N01-R.npy,./dataset/PKU-view/gt_arr/A09N01-R.npy,./dataset/PKU-view/gt_boundary_arr/A09N01-R.npy
./dataset/PKU-view/features/A09N02-M.npy,./dataset/PKU-view/gt_arr/A09N02-M.npy,./dataset/PKU-view/gt_boundary_arr/A09N02-M.npy
./dataset/PKU-view/features/A09N02-R.npy,./dataset/PKU-view/gt_arr/A09N02-R.npy,./dataset/PKU-view/gt_boundary_arr/A09N02-R.npy
./dataset/PKU-view/features/A09N03-R.npy,./dataset/PKU-view/gt_arr/A09N03-R.npy,./dataset/PKU-view/gt_boundary_arr/A09N03-R.npy
./dataset/PKU-view/features/A09N04-M.npy,./dataset/PKU-view/gt_arr/A09N04-M.npy,./dataset/PKU-view/gt_boundary_arr/A09N04-M.npy
./dataset/PKU-view/features/A09N04-R.npy,./dataset/PKU-view/gt_arr/A09N04-R.npy,./dataset/PKU-view/gt_boundary_arr/A09N04-R.npy
./dataset/PKU-view/features/A09N05-M.npy,./dataset/PKU-view/gt_arr/A09N05-M.npy,./dataset/PKU-view/gt_boundary_arr/A09N05-M.npy
./dataset/PKU-view/features/A09N05-R.npy,./dataset/PKU-view/gt_arr/A09N05-R.npy,./dataset/PKU-view/gt_boundary_arr/A09N05-R.npy
./dataset/PKU-view/features/A09N06-M.npy,./dataset/PKU-view/gt_arr/A09N06-M.npy,./dataset/PKU-view/gt_boundary_arr/A09N06-M.npy
./dataset/PKU-view/features/A09N06-R.npy,./dataset/PKU-view/gt_arr/A09N06-R.npy,./dataset/PKU-view/gt_boundary_arr/A09N06-R.npy
./dataset/PKU-view/features/A09N07-M.npy,./dataset/PKU-view/gt_arr/A09N07-M.npy,./dataset/PKU-view/gt_boundary_arr/A09N07-M.npy
./dataset/PKU-view/features/A09N07-R.npy,./dataset/PKU-view/gt_arr/A09N07-R.npy,./dataset/PKU-view/gt_boundary_arr/A09N07-R.npy
./dataset/PKU-view/features/A09N08-R.npy,./dataset/PKU-view/gt_arr/A09N08-R.npy,./dataset/PKU-view/gt_boundary_arr/A09N08-R.npy
./dataset/PKU-view/features/A09N09-M.npy,./dataset/PKU-view/gt_arr/A09N09-M.npy,./dataset/PKU-view/gt_boundary_arr/A09N09-M.npy
./dataset/PKU-view/features/A09N09-R.npy,./dataset/PKU-view/gt_arr/A09N09-R.npy,./dataset/PKU-view/gt_boundary_arr/A09N09-R.npy
./dataset/PKU-view/features/A09N10-M.npy,./dataset/PKU-view/gt_arr/A09N10-M.npy,./dataset/PKU-view/gt_boundary_arr/A09N10-M.npy
./dataset/PKU-view/features/A09N10-R.npy,./dataset/PKU-view/gt_arr/A09N10-R.npy,./dataset/PKU-view/gt_boundary_arr/A09N10-R.npy
./dataset/PKU-view/features/A09N11-M.npy,./dataset/PKU-view/gt_arr/A09N11-M.npy,./dataset/PKU-view/gt_boundary_arr/A09N11-M.npy
./dataset/PKU-view/features/A09N11-R.npy,./dataset/PKU-view/gt_arr/A09N11-R.npy,./dataset/PKU-view/gt_boundary_arr/A09N11-R.npy
./dataset/PKU-view/features/A09N12-M.npy,./dataset/PKU-view/gt_arr/A09N12-M.npy,./dataset/PKU-view/gt_boundary_arr/A09N12-M.npy
./dataset/PKU-view/features/A09N12-R.npy,./dataset/PKU-view/gt_arr/A09N12-R.npy,./dataset/PKU-view/gt_boundary_arr/A09N12-R.npy
./dataset/PKU-view/features/A09N13-R.npy,./dataset/PKU-view/gt_arr/A09N13-R.npy,./dataset/PKU-view/gt_boundary_arr/A09N13-R.npy
./dataset/PKU-view/features/A10N01-M.npy,./dataset/PKU-view/gt_arr/A10N01-M.npy,./dataset/PKU-view/gt_boundary_arr/A10N01-M.npy
./dataset/PKU-view/features/A10N01-R.npy,./dataset/PKU-view/gt_arr/A10N01-R.npy,./dataset/PKU-view/gt_boundary_arr/A10N01-R.npy
./dataset/PKU-view/features/A10N02-M.npy,./dataset/PKU-view/gt_arr/A10N02-M.npy,./dataset/PKU-view/gt_boundary_arr/A10N02-M.npy
./dataset/PKU-view/features/A10N02-R.npy,./dataset/PKU-view/gt_arr/A10N02-R.npy,./dataset/PKU-view/gt_boundary_arr/A10N02-R.npy
./dataset/PKU-view/features/A10N03-M.npy,./dataset/PKU-view/gt_arr/A10N03-M.npy,./dataset/PKU-view/gt_boundary_arr/A10N03-M.npy
./dataset/PKU-view/features/A10N03-R.npy,./dataset/PKU-view/gt_arr/A10N03-R.npy,./dataset/PKU-view/gt_boundary_arr/A10N03-R.npy
./dataset/PKU-view/features/A10N04-M.npy,./dataset/PKU-view/gt_arr/A10N04-M.npy,./dataset/PKU-view/gt_boundary_arr/A10N04-M.npy
./dataset/PKU-view/features/A10N04-R.npy,./dataset/PKU-view/gt_arr/A10N04-R.npy,./dataset/PKU-view/gt_boundary_arr/A10N04-R.npy
./dataset/PKU-view/features/A10N05-R.npy,./dataset/PKU-view/gt_arr/A10N05-R.npy,./dataset/PKU-view/gt_boundary_arr/A10N05-R.npy
./dataset/PKU-view/features/A10N06-M.npy,./dataset/PKU-view/gt_arr/A10N06-M.npy,./dataset/PKU-view/gt_boundary_arr/A10N06-M.npy
./dataset/PKU-view/features/A10N06-R.npy,./dataset/PKU-view/gt_arr/A10N06-R.npy,./dataset/PKU-view/gt_boundary_arr/A10N06-R.npy
./dataset/PKU-view/features/A10N07-M.npy,./dataset/PKU-view/gt_arr/A10N07-M.npy,./dataset/PKU-view/gt_boundary_arr/A10N07-M.npy
./dataset/PKU-view/features/A10N07-R.npy,./dataset/PKU-view/gt_arr/A10N07-R.npy,./dataset/PKU-view/gt_boundary_arr/A10N07-R.npy
./dataset/PKU-view/features/A10N08-M.npy,./dataset/PKU-view/gt_arr/A10N08-M.npy,./dataset/PKU-view/gt_boundary_arr/A10N08-M.npy
./dataset/PKU-view/features/A10N08-R.npy,./dataset/PKU-view/gt_arr/A10N08-R.npy,./dataset/PKU-view/gt_boundary_arr/A10N08-R.npy
./dataset/PKU-view/features/A10N09-M.npy,./dataset/PKU-view/gt_arr/A10N09-M.npy,./dataset/PKU-view/gt_boundary_arr/A10N09-M.npy
./dataset/PKU-view/features/A10N09-R.npy,./dataset/PKU-view/gt_arr/A10N09-R.npy,./dataset/PKU-view/gt_boundary_arr/A10N09-R.npy
./dataset/PKU-view/features/A10N10-R.npy,./dataset/PKU-view/gt_arr/A10N10-R.npy,./dataset/PKU-view/gt_boundary_arr/A10N10-R.npy
./dataset/PKU-view/features/A10N11-M.npy,./dataset/PKU-view/gt_arr/A10N11-M.npy,./dataset/PKU-view/gt_boundary_arr/A10N11-M.npy
./dataset/PKU-view/features/A10N11-R.npy,./dataset/PKU-view/gt_arr/A10N11-R.npy,./dataset/PKU-view/gt_boundary_arr/A10N11-R.npy
./dataset/PKU-view/features/A10N12-M.npy,./dataset/PKU-view/gt_arr/A10N12-M.npy,./dataset/PKU-view/gt_boundary_arr/A10N12-M.npy
./dataset/PKU-view/features/A10N12-R.npy,./dataset/PKU-view/gt_arr/A10N12-R.npy,./dataset/PKU-view/gt_boundary_arr/A10N12-R.npy
./dataset/PKU-view/features/A10N13-M.npy,./dataset/PKU-view/gt_arr/A10N13-M.npy,./dataset/PKU-view/gt_boundary_arr/A10N13-M.npy
./dataset/PKU-view/features/A10N13-R.npy,./dataset/PKU-view/gt_arr/A10N13-R.npy,./dataset/PKU-view/gt_boundary_arr/A10N13-R.npy
./dataset/PKU-view/features/A11N01-M.npy,./dataset/PKU-view/gt_arr/A11N01-M.npy,./dataset/PKU-view/gt_boundary_arr/A11N01-M.npy
./dataset/PKU-view/features/A11N01-R.npy,./dataset/PKU-view/gt_arr/A11N01-R.npy,./dataset/PKU-view/gt_boundary_arr/A11N01-R.npy
./dataset/PKU-view/features/A11N02-R.npy,./dataset/PKU-view/gt_arr/A11N02-R.npy,./dataset/PKU-view/gt_boundary_arr/A11N02-R.npy
./dataset/PKU-view/features/A11N03-M.npy,./dataset/PKU-view/gt_arr/A11N03-M.npy,./dataset/PKU-view/gt_boundary_arr/A11N03-M.npy
./dataset/PKU-view/features/A11N03-R.npy,./dataset/PKU-view/gt_arr/A11N03-R.npy,./dataset/PKU-view/gt_boundary_arr/A11N03-R.npy
./dataset/PKU-view/features/A11N04-M.npy,./dataset/PKU-view/gt_arr/A11N04-M.npy,./dataset/PKU-view/gt_boundary_arr/A11N04-M.npy
./dataset/PKU-view/features/A11N04-R.npy,./dataset/PKU-view/gt_arr/A11N04-R.npy,./dataset/PKU-view/gt_boundary_arr/A11N04-R.npy
./dataset/PKU-view/features/A11N05-M.npy,./dataset/PKU-view/gt_arr/A11N05-M.npy,./dataset/PKU-view/gt_boundary_arr/A11N05-M.npy
./dataset/PKU-view/features/A11N05-R.npy,./dataset/PKU-view/gt_arr/A11N05-R.npy,./dataset/PKU-view/gt_boundary_arr/A11N05-R.npy
./dataset/PKU-view/features/A11N06-M.npy,./dataset/PKU-view/gt_arr/A11N06-M.npy,./dataset/PKU-view/gt_boundary_arr/A11N06-M.npy
./dataset/PKU-view/features/A11N06-R.npy,./dataset/PKU-view/gt_arr/A11N06-R.npy,./dataset/PKU-view/gt_boundary_arr/A11N06-R.npy
./dataset/PKU-view/features/A11N07-R.npy,./dataset/PKU-view/gt_arr/A11N07-R.npy,./dataset/PKU-view/gt_boundary_arr/A11N07-R.npy
./dataset/PKU-view/features/A11N08-M.npy,./dataset/PKU-view/gt_arr/A11N08-M.npy,./dataset/PKU-view/gt_boundary_arr/A11N08-M.npy
./dataset/PKU-view/features/A11N08-R.npy,./dataset/PKU-view/gt_arr/A11N08-R.npy,./dataset/PKU-view/gt_boundary_arr/A11N08-R.npy
./dataset/PKU-view/features/A11N09-M.npy,./dataset/PKU-view/gt_arr/A11N09-M.npy,./dataset/PKU-view/gt_boundary_arr/A11N09-M.npy
./dataset/PKU-view/features/A11N09-R.npy,./dataset/PKU-view/gt_arr/A11N09-R.npy,./dataset/PKU-view/gt_boundary_arr/A11N09-R.npy
./dataset/PKU-view/features/A11N10-M.npy,./dataset/PKU-view/gt_arr/A11N10-M.npy,./dataset/PKU-view/gt_boundary_arr/A11N10-M.npy
./dataset/PKU-view/features/A11N10-R.npy,./dataset/PKU-view/gt_arr/A11N10-R.npy,./dataset/PKU-view/gt_boundary_arr/A11N10-R.npy
./dataset/PKU-view/features/A11N11-M.npy,./dataset/PKU-view/gt_arr/A11N11-M.npy,./dataset/PKU-view/gt_boundary_arr/A11N11-M.npy
./dataset/PKU-view/features/A11N11-R.npy,./dataset/PKU-view/gt_arr/A11N11-R.npy,./dataset/PKU-view/gt_boundary_arr/A11N11-R.npy
./dataset/PKU-view/features/A11N12-R.npy,./dataset/PKU-view/gt_arr/A11N12-R.npy,./dataset/PKU-view/gt_boundary_arr/A11N12-R.npy
./dataset/PKU-view/features/A11N13-M.npy,./dataset/PKU-view/gt_arr/A11N13-M.npy,./dataset/PKU-view/gt_boundary_arr/A11N13-M.npy
./dataset/PKU-view/features/A11N13-R.npy,./dataset/PKU-view/gt_arr/A11N13-R.npy,./dataset/PKU-view/gt_boundary_arr/A11N13-R.npy
./dataset/PKU-view/features/A12N01-M.npy,./dataset/PKU-view/gt_arr/A12N01-M.npy,./dataset/PKU-view/gt_boundary_arr/A12N01-M.npy
./dataset/PKU-view/features/A12N01-R.npy,./dataset/PKU-view/gt_arr/A12N01-R.npy,./dataset/PKU-view/gt_boundary_arr/A12N01-R.npy
./dataset/PKU-view/features/A12N02-M.npy,./dataset/PKU-view/gt_arr/A12N02-M.npy,./dataset/PKU-view/gt_boundary_arr/A12N02-M.npy
./dataset/PKU-view/features/A12N02-R.npy,./dataset/PKU-view/gt_arr/A12N02-R.npy,./dataset/PKU-view/gt_boundary_arr/A12N02-R.npy
./dataset/PKU-view/features/A12N03-M.npy,./dataset/PKU-view/gt_arr/A12N03-M.npy,./dataset/PKU-view/gt_boundary_arr/A12N03-M.npy
./dataset/PKU-view/features/A12N03-R.npy,./dataset/PKU-view/gt_arr/A12N03-R.npy,./dataset/PKU-view/gt_boundary_arr/A12N03-R.npy
./dataset/PKU-view/features/A12N04-R.npy,./dataset/PKU-view/gt_arr/A12N04-R.npy,./dataset/PKU-view/gt_boundary_arr/A12N04-R.npy
./dataset/PKU-view/features/A12N05-M.npy,./dataset/PKU-view/gt_arr/A12N05-M.npy,./dataset/PKU-view/gt_boundary_arr/A12N05-M.npy
./dataset/PKU-view/features/A12N05-R.npy,./dataset/PKU-view/gt_arr/A12N05-R.npy,./dataset/PKU-view/gt_boundary_arr/A12N05-R.npy
./dataset/PKU-view/features/A12N06-M.npy,./dataset/PKU-view/gt_arr/A12N06-M.npy,./dataset/PKU-view/gt_boundary_arr/A12N06-M.npy
./dataset/PKU-view/features/A12N06-R.npy,./dataset/PKU-view/gt_arr/A12N06-R.npy,./dataset/PKU-view/gt_boundary_arr/A12N06-R.npy
./dataset/PKU-view/features/A12N07-M.npy,./dataset/PKU-view/gt_arr/A12N07-M.npy,./dataset/PKU-view/gt_boundary_arr/A12N07-M.npy
./dataset/PKU-view/features/A12N07-R.npy,./dataset/PKU-view/gt_arr/A12N07-R.npy,./dataset/PKU-view/gt_boundary_arr/A12N07-R.npy
./dataset/PKU-view/features/A12N08-M.npy,./dataset/PKU-view/gt_arr/A12N08-M.npy,./dataset/PKU-view/gt_boundary_arr/A12N08-M.npy
./dataset/PKU-view/features/A12N08-R.npy,./dataset/PKU-view/gt_arr/A12N08-R.npy,./dataset/PKU-view/gt_boundary_arr/A12N08-R.npy
./dataset/PKU-view/features/A12N09-R.npy,./dataset/PKU-view/gt_arr/A12N09-R.npy,./dataset/PKU-view/gt_boundary_arr/A12N09-R.npy
./dataset/PKU-view/features/A12N10-M.npy,./dataset/PKU-view/gt_arr/A12N10-M.npy,./dataset/PKU-view/gt_boundary_arr/A12N10-M.npy
./dataset/PKU-view/features/A12N10-R.npy,./dataset/PKU-view/gt_arr/A12N10-R.npy,./dataset/PKU-view/gt_boundary_arr/A12N10-R.npy
./dataset/PKU-view/features/A12N11-M.npy,./dataset/PKU-view/gt_arr/A12N11-M.npy,./dataset/PKU-view/gt_boundary_arr/A12N11-M.npy
./dataset/PKU-view/features/A12N11-R.npy,./dataset/PKU-view/gt_arr/A12N11-R.npy,./dataset/PKU-view/gt_boundary_arr/A12N11-R.npy
./dataset/PKU-view/features/A12N12-M.npy,./dataset/PKU-view/gt_arr/A12N12-M.npy,./dataset/PKU-view/gt_boundary_arr/A12N12-M.npy
./dataset/PKU-view/features/A12N12-R.npy,./dataset/PKU-view/gt_arr/A12N12-R.npy,./dataset/PKU-view/gt_boundary_arr/A12N12-R.npy
./dataset/PKU-view/features/A12N13-M.npy,./dataset/PKU-view/gt_arr/A12N13-M.npy,./dataset/PKU-view/gt_boundary_arr/A12N13-M.npy
./dataset/PKU-view/features/A12N13-R.npy,./dataset/PKU-view/gt_arr/A12N13-R.npy,./dataset/PKU-view/gt_boundary_arr/A12N13-R.npy
./dataset/PKU-view/features/A13N01-R.npy,./dataset/PKU-view/gt_arr/A13N01-R.npy,./dataset/PKU-view/gt_boundary_arr/A13N01-R.npy
./dataset/PKU-view/features/A13N02-M.npy,./dataset/PKU-view/gt_arr/A13N02-M.npy,./dataset/PKU-view/gt_boundary_arr/A13N02-M.npy
./dataset/PKU-view/features/A13N02-R.npy,./dataset/PKU-view/gt_arr/A13N02-R.npy,./dataset/PKU-view/gt_boundary_arr/A13N02-R.npy
./dataset/PKU-view/features/A13N03-M.npy,./dataset/PKU-view/gt_arr/A13N03-M.npy,./dataset/PKU-view/gt_boundary_arr/A13N03-M.npy
./dataset/PKU-view/features/A13N03-R.npy,./dataset/PKU-view/gt_arr/A13N03-R.npy,./dataset/PKU-view/gt_boundary_arr/A13N03-R.npy
./dataset/PKU-view/features/A13N04-M.npy,./dataset/PKU-view/gt_arr/A13N04-M.npy,./dataset/PKU-view/gt_boundary_arr/A13N04-M.npy
./dataset/PKU-view/features/A13N04-R.npy,./dataset/PKU-view/gt_arr/A13N04-R.npy,./dataset/PKU-view/gt_boundary_arr/A13N04-R.npy
./dataset/PKU-view/features/A13N05-M.npy,./dataset/PKU-view/gt_arr/A13N05-M.npy,./dataset/PKU-view/gt_boundary_arr/A13N05-M.npy
./dataset/PKU-view/features/A13N05-R.npy,./dataset/PKU-view/gt_arr/A13N05-R.npy,./dataset/PKU-view/gt_boundary_arr/A13N05-R.npy
./dataset/PKU-view/features/A13N06-R.npy,./dataset/PKU-view/gt_arr/A13N06-R.npy,./dataset/PKU-view/gt_boundary_arr/A13N06-R.npy
./dataset/PKU-view/features/A13N07-M.npy,./dataset/PKU-view/gt_arr/A13N07-M.npy,./dataset/PKU-view/gt_boundary_arr/A13N07-M.npy
./dataset/PKU-view/features/A13N07-R.npy,./dataset/PKU-view/gt_arr/A13N07-R.npy,./dataset/PKU-view/gt_boundary_arr/A13N07-R.npy
./dataset/PKU-view/features/A13N08-M.npy,./dataset/PKU-view/gt_arr/A13N08-M.npy,./dataset/PKU-view/gt_boundary_arr/A13N08-M.npy
./dataset/PKU-view/features/A13N08-R.npy,./dataset/PKU-view/gt_arr/A13N08-R.npy,./dataset/PKU-view/gt_boundary_arr/A13N08-R.npy
./dataset/PKU-view/features/A13N09-M.npy,./dataset/PKU-view/gt_arr/A13N09-M.npy,./dataset/PKU-view/gt_boundary_arr/A13N09-M.npy
./dataset/PKU-view/features/A13N09-R.npy,./dataset/PKU-view/gt_arr/A13N09-R.npy,./dataset/PKU-view/gt_boundary_arr/A13N09-R.npy
./dataset/PKU-view/features/A13N10-M.npy,./dataset/PKU-view/gt_arr/A13N10-M.npy,./dataset/PKU-view/gt_boundary_arr/A13N10-M.npy
./dataset/PKU-view/features/A13N10-R.npy,./dataset/PKU-view/gt_arr/A13N10-R.npy,./dataset/PKU-view/gt_boundary_arr/A13N10-R.npy
./dataset/PKU-view/features/A13N11-R.npy,./dataset/PKU-view/gt_arr/A13N11-R.npy,./dataset/PKU-view/gt_boundary_arr/A13N11-R.npy
./dataset/PKU-view/features/A13N12-M.npy,./dataset/PKU-view/gt_arr/A13N12-M.npy,./dataset/PKU-view/gt_boundary_arr/A13N12-M.npy
./dataset/PKU-view/features/A13N12-R.npy,./dataset/PKU-view/gt_arr/A13N12-R.npy,./dataset/PKU-view/gt_boundary_arr/A13N12-R.npy
./dataset/PKU-view/features/A13N13-M.npy,./dataset/PKU-view/gt_arr/A13N13-M.npy,./dataset/PKU-view/gt_boundary_arr/A13N13-M.npy
./dataset/PKU-view/features/A13N13-R.npy,./dataset/PKU-view/gt_arr/A13N13-R.npy,./dataset/PKU-view/gt_boundary_arr/A13N13-R.npy
./dataset/PKU-view/features/A14N01-M.npy,./dataset/PKU-view/gt_arr/A14N01-M.npy,./dataset/PKU-view/gt_boundary_arr/A14N01-M.npy
./dataset/PKU-view/features/A14N01-R.npy,./dataset/PKU-view/gt_arr/A14N01-R.npy,./dataset/PKU-view/gt_boundary_arr/A14N01-R.npy
./dataset/PKU-view/features/A14N02-M.npy,./dataset/PKU-view/gt_arr/A14N02-M.npy,./dataset/PKU-view/gt_boundary_arr/A14N02-M.npy
./dataset/PKU-view/features/A14N02-R.npy,./dataset/PKU-view/gt_arr/A14N02-R.npy,./dataset/PKU-view/gt_boundary_arr/A14N02-R.npy
./dataset/PKU-view/features/A14N03-R.npy,./dataset/PKU-view/gt_arr/A14N03-R.npy,./dataset/PKU-view/gt_boundary_arr/A14N03-R.npy
./dataset/PKU-view/features/A14N04-M.npy,./dataset/PKU-view/gt_arr/A14N04-M.npy,./dataset/PKU-view/gt_boundary_arr/A14N04-M.npy
./dataset/PKU-view/features/A14N04-R.npy,./dataset/PKU-view/gt_arr/A14N04-R.npy,./dataset/PKU-view/gt_boundary_arr/A14N04-R.npy
./dataset/PKU-view/features/A14N05-M.npy,./dataset/PKU-view/gt_arr/A14N05-M.npy,./dataset/PKU-view/gt_boundary_arr/A14N05-M.npy
./dataset/PKU-view/features/A14N05-R.npy,./dataset/PKU-view/gt_arr/A14N05-R.npy,./dataset/PKU-view/gt_boundary_arr/A14N05-R.npy
./dataset/PKU-view/features/A14N06-M.npy,./dataset/PKU-view/gt_arr/A14N06-M.npy,./dataset/PKU-view/gt_boundary_arr/A14N06-M.npy
./dataset/PKU-view/features/A14N06-R.npy,./dataset/PKU-view/gt_arr/A14N06-R.npy,./dataset/PKU-view/gt_boundary_arr/A14N06-R.npy
./dataset/PKU-view/features/A14N07-M.npy,./dataset/PKU-view/gt_arr/A14N07-M.npy,./dataset/PKU-view/gt_boundary_arr/A14N07-M.npy
./dataset/PKU-view/features/A14N07-R.npy,./dataset/PKU-view/gt_arr/A14N07-R.npy,./dataset/PKU-view/gt_boundary_arr/A14N07-R.npy
./dataset/PKU-view/features/A14N08-R.npy,./dataset/PKU-view/gt_arr/A14N08-R.npy,./dataset/PKU-view/gt_boundary_arr/A14N08-R.npy
./dataset/PKU-view/features/A14N09-M.npy,./dataset/PKU-view/gt_arr/A14N09-M.npy,./dataset/PKU-view/gt_boundary_arr/A14N09-M.npy
./dataset/PKU-view/features/A14N09-R.npy,./dataset/PKU-view/gt_arr/A14N09-R.npy,./dataset/PKU-view/gt_boundary_arr/A14N09-R.npy
./dataset/PKU-view/features/A14N10-M.npy,./dataset/PKU-view/gt_arr/A14N10-M.npy,./dataset/PKU-view/gt_boundary_arr/A14N10-M.npy
./dataset/PKU-view/features/A14N10-R.npy,./dataset/PKU-view/gt_arr/A14N10-R.npy,./dataset/PKU-view/gt_boundary_arr/A14N10-R.npy
./dataset/PKU-view/features/A14N11-M.npy,./dataset/PKU-view/gt_arr/A14N11-M.npy,./dataset/PKU-view/gt_boundary_arr/A14N11-M.npy
./dataset/PKU-view/features/A14N11-R.npy,./dataset/PKU-view/gt_arr/A14N11-R.npy,./dataset/PKU-view/gt_boundary_arr/A14N11-R.npy
./dataset/PKU-view/features/A14N12-R.npy,./dataset/PKU-view/gt_arr/A14N12-R.npy,./dataset/PKU-view/gt_boundary_arr/A14N12-R.npy
./dataset/PKU-view/features/A14N13-M.npy,./dataset/PKU-view/gt_arr/A14N13-M.npy,./dataset/PKU-view/gt_boundary_arr/A14N13-M.npy
./dataset/PKU-view/features/A15N01-M.npy,./dataset/PKU-view/gt_arr/A15N01-M.npy,./dataset/PKU-view/gt_boundary_arr/A15N01-M.npy
./dataset/PKU-view/features/A15N01-R.npy,./dataset/PKU-view/gt_arr/A15N01-R.npy,./dataset/PKU-view/gt_boundary_arr/A15N01-R.npy
./dataset/PKU-view/features/A15N02-M.npy,./dataset/PKU-view/gt_arr/A15N02-M.npy,./dataset/PKU-view/gt_boundary_arr/A15N02-M.npy
./dataset/PKU-view/features/A15N02-R.npy,./dataset/PKU-view/gt_arr/A15N02-R.npy,./dataset/PKU-view/gt_boundary_arr/A15N02-R.npy
./dataset/PKU-view/features/A15N03-M.npy,./dataset/PKU-view/gt_arr/A15N03-M.npy,./dataset/PKU-view/gt_boundary_arr/A15N03-M.npy
./dataset/PKU-view/features/A15N03-R.npy,./dataset/PKU-view/gt_arr/A15N03-R.npy,./dataset/PKU-view/gt_boundary_arr/A15N03-R.npy
./dataset/PKU-view/features/A15N04-M.npy,./dataset/PKU-view/gt_arr/A15N04-M.npy,./dataset/PKU-view/gt_boundary_arr/A15N04-M.npy
./dataset/PKU-view/features/A15N04-R.npy,./dataset/PKU-view/gt_arr/A15N04-R.npy,./dataset/PKU-view/gt_boundary_arr/A15N04-R.npy
./dataset/PKU-view/features/A15N05-M.npy,./dataset/PKU-view/gt_arr/A15N05-M.npy,./dataset/PKU-view/gt_boundary_arr/A15N05-M.npy
./dataset/PKU-view/features/A15N06-M.npy,./dataset/PKU-view/gt_arr/A15N06-M.npy,./dataset/PKU-view/gt_boundary_arr/A15N06-M.npy
./dataset/PKU-view/features/A15N06-R.npy,./dataset/PKU-view/gt_arr/A15N06-R.npy,./dataset/PKU-view/gt_boundary_arr/A15N06-R.npy
./dataset/PKU-view/features/A15N07-M.npy,./dataset/PKU-view/gt_arr/A15N07-M.npy,./dataset/PKU-view/gt_boundary_arr/A15N07-M.npy
./dataset/PKU-view/features/A15N07-R.npy,./dataset/PKU-view/gt_arr/A15N07-R.npy,./dataset/PKU-view/gt_boundary_arr/A15N07-R.npy
./dataset/PKU-view/features/A15N08-M.npy,./dataset/PKU-view/gt_arr/A15N08-M.npy,./dataset/PKU-view/gt_boundary_arr/A15N08-M.npy
./dataset/PKU-view/features/A15N08-R.npy,./dataset/PKU-view/gt_arr/A15N08-R.npy,./dataset/PKU-view/gt_boundary_arr/A15N08-R.npy
./dataset/PKU-view/features/A15N09-M.npy,./dataset/PKU-view/gt_arr/A15N09-M.npy,./dataset/PKU-view/gt_boundary_arr/A15N09-M.npy
./dataset/PKU-view/features/A15N09-R.npy,./dataset/PKU-view/gt_arr/A15N09-R.npy,./dataset/PKU-view/gt_boundary_arr/A15N09-R.npy
./dataset/PKU-view/features/A15N10-M.npy,./dataset/PKU-view/gt_arr/A15N10-M.npy,./dataset/PKU-view/gt_boundary_arr/A15N10-M.npy
./dataset/PKU-view/features/A15N11-M.npy,./dataset/PKU-view/gt_arr/A15N11-M.npy,./dataset/PKU-view/gt_boundary_arr/A15N11-M.npy
./dataset/PKU-view/features/A15N11-R.npy,./dataset/PKU-view/gt_arr/A15N11-R.npy,./dataset/PKU-view/gt_boundary_arr/A15N11-R.npy
