feature,label,boundary
./dataset/PKU-subject/features/A07N04-R.npy,./dataset/PKU-subject/gt_arr/A07N04-R.npy,./dataset/PKU-subject/gt_boundary_arr/A07N04-R.npy
./dataset/PKU-subject/features/A07N05-L.npy,./dataset/PKU-subject/gt_arr/A07N05-L.npy,./dataset/PKU-subject/gt_boundary_arr/A07N05-L.npy
./dataset/PKU-subject/features/A07N05-M.npy,./dataset/PKU-subject/gt_arr/A07N05-M.npy,./dataset/PKU-subject/gt_boundary_arr/A07N05-M.npy
./dataset/PKU-subject/features/A07N05-R.npy,./dataset/PKU-subject/gt_arr/A07N05-R.npy,./dataset/PKU-subject/gt_boundary_arr/A07N05-R.npy
./dataset/PKU-subject/features/A07N06-L.npy,./dataset/PKU-subject/gt_arr/A07N06-L.npy,./dataset/PKU-subject/gt_boundary_arr/A07N06-L.npy
./dataset/PKU-subject/features/A07N06-R.npy,./dataset/PKU-subject/gt_arr/A07N06-R.npy,./dataset/PKU-subject/gt_boundary_arr/A07N06-R.npy
./dataset/PKU-subject/features/A07N08-L.npy,./dataset/PKU-subject/gt_arr/A07N08-L.npy,./dataset/PKU-subject/gt_boundary_arr/A07N08-L.npy
./dataset/PKU-subject/features/A07N08-M.npy,./dataset/PKU-subject/gt_arr/A07N08-M.npy,./dataset/PKU-subject/gt_boundary_arr/A07N08-M.npy
./dataset/PKU-subject/features/A07N08-R.npy,./dataset/PKU-subject/gt_arr/A07N08-R.npy,./dataset/PKU-subject/gt_boundary_arr/A07N08-R.npy
./dataset/PKU-subject/features/A07N09-L.npy,./dataset/PKU-subject/gt_arr/A07N09-L.npy,./dataset/PKU-subject/gt_boundary_arr/A07N09-L.npy
./dataset/PKU-subject/features/A07N09-M.npy,./dataset/PKU-subject/gt_arr/A07N09-M.npy,./dataset/PKU-subject/gt_boundary_arr/A07N09-M.npy
./dataset/PKU-subject/features/A07N09-R.npy,./dataset/PKU-subject/gt_arr/A07N09-R.npy,./dataset/PKU-subject/gt_boundary_arr/A07N09-R.npy
./dataset/PKU-subject/features/A07N10-L.npy,./dataset/PKU-subject/gt_arr/A07N10-L.npy,./dataset/PKU-subject/gt_boundary_arr/A07N10-L.npy
./dataset/PKU-subject/features/A07N10-M.npy,./dataset/PKU-subject/gt_arr/A07N10-M.npy,./dataset/PKU-subject/gt_boundary_arr/A07N10-M.npy
./dataset/PKU-subject/features/A07N11-L.npy,./dataset/PKU-subject/gt_arr/A07N11-L.npy,./dataset/PKU-subject/gt_boundary_arr/A07N11-L.npy
./dataset/PKU-subject/features/A07N11-M.npy,./dataset/PKU-subject/gt_arr/A07N11-M.npy,./dataset/PKU-subject/gt_boundary_arr/A07N11-M.npy
./dataset/PKU-subject/features/A07N11-R.npy,./dataset/PKU-subject/gt_arr/A07N11-R.npy,./dataset/PKU-subject/gt_boundary_arr/A07N11-R.npy
./dataset/PKU-subject/features/A07N12-L.npy,./dataset/PKU-subject/gt_arr/A07N12-L.npy,./dataset/PKU-subject/gt_boundary_arr/A07N12-L.npy
./dataset/PKU-subject/features/A07N12-R.npy,./dataset/PKU-subject/gt_arr/A07N12-R.npy,./dataset/PKU-subject/gt_boundary_arr/A07N12-R.npy
./dataset/PKU-subject/features/A07N13-L.npy,./dataset/PKU-subject/gt_arr/A07N13-L.npy,./dataset/PKU-subject/gt_boundary_arr/A07N13-L.npy
./dataset/PKU-subject/features/A07N13-M.npy,./dataset/PKU-subject/gt_arr/A07N13-M.npy,./dataset/PKU-subject/gt_boundary_arr/A07N13-M.npy
./dataset/PKU-subject/features/A07N13-R.npy,./dataset/PKU-subject/gt_arr/A07N13-R.npy,./dataset/PKU-subject/gt_boundary_arr/A07N13-R.npy
./dataset/PKU-subject/features/A08N01-L.npy,./dataset/PKU-subject/gt_arr/A08N01-L.npy,./dataset/PKU-subject/gt_boundary_arr/A08N01-L.npy
./dataset/PKU-subject/features/A08N01-R.npy,./dataset/PKU-subject/gt_arr/A08N01-R.npy,./dataset/PKU-subject/gt_boundary_arr/A08N01-R.npy
./dataset/PKU-subject/features/A08N04-L.npy,./dataset/PKU-subject/gt_arr/A08N04-L.npy,./dataset/PKU-subject/gt_boundary_arr/A08N04-L.npy
./dataset/PKU-subject/features/A08N04-M.npy,./dataset/PKU-subject/gt_arr/A08N04-M.npy,./dataset/PKU-subject/gt_boundary_arr/A08N04-M.npy
./dataset/PKU-subject/features/A08N04-R.npy,./dataset/PKU-subject/gt_arr/A08N04-R.npy,./dataset/PKU-subject/gt_boundary_arr/A08N04-R.npy
./dataset/PKU-subject/features/A08N05-L.npy,./dataset/PKU-subject/gt_arr/A08N05-L.npy,./dataset/PKU-subject/gt_boundary_arr/A08N05-L.npy
./dataset/PKU-subject/features/A08N05-M.npy,./dataset/PKU-subject/gt_arr/A08N05-M.npy,./dataset/PKU-subject/gt_boundary_arr/A08N05-M.npy
./dataset/PKU-subject/features/A08N05-R.npy,./dataset/PKU-subject/gt_arr/A08N05-R.npy,./dataset/PKU-subject/gt_boundary_arr/A08N05-R.npy
./dataset/PKU-subject/features/A08N06-L.npy,./dataset/PKU-subject/gt_arr/A08N06-L.npy,./dataset/PKU-subject/gt_boundary_arr/A08N06-L.npy
./dataset/PKU-subject/features/A08N06-M.npy,./dataset/PKU-subject/gt_arr/A08N06-M.npy,./dataset/PKU-subject/gt_boundary_arr/A08N06-M.npy
./dataset/PKU-subject/features/A08N08-L.npy,./dataset/PKU-subject/gt_arr/A08N08-L.npy,./dataset/PKU-subject/gt_boundary_arr/A08N08-L.npy
./dataset/PKU-subject/features/A08N08-M.npy,./dataset/PKU-subject/gt_arr/A08N08-M.npy,./dataset/PKU-subject/gt_boundary_arr/A08N08-M.npy
./dataset/PKU-subject/features/A08N08-R.npy,./dataset/PKU-subject/gt_arr/A08N08-R.npy,./dataset/PKU-subject/gt_boundary_arr/A08N08-R.npy
./dataset/PKU-subject/features/A08N09-L.npy,./dataset/PKU-subject/gt_arr/A08N09-L.npy,./dataset/PKU-subject/gt_boundary_arr/A08N09-L.npy
./dataset/PKU-subject/features/A08N09-M.npy,./dataset/PKU-subject/gt_arr/A08N09-M.npy,./dataset/PKU-subject/gt_boundary_arr/A08N09-M.npy
./dataset/PKU-subject/features/A08N09-R.npy,./dataset/PKU-subject/gt_arr/A08N09-R.npy,./dataset/PKU-subject/gt_boundary_arr/A08N09-R.npy
./dataset/PKU-subject/features/A08N10-L.npy,./dataset/PKU-subject/gt_arr/A08N10-L.npy,./dataset/PKU-subject/gt_boundary_arr/A08N10-L.npy
./dataset/PKU-subject/features/A08N10-M.npy,./dataset/PKU-subject/gt_arr/A08N10-M.npy,./dataset/PKU-subject/gt_boundary_arr/A08N10-M.npy
./dataset/PKU-subject/features/A08N10-R.npy,./dataset/PKU-subject/gt_arr/A08N10-R.npy,./dataset/PKU-subject/gt_boundary_arr/A08N10-R.npy
./dataset/PKU-subject/features/A08N11-M.npy,./dataset/PKU-subject/gt_arr/A08N11-M.npy,./dataset/PKU-subject/gt_boundary_arr/A08N11-M.npy
./dataset/PKU-subject/features/A08N11-R.npy,./dataset/PKU-subject/gt_arr/A08N11-R.npy,./dataset/PKU-subject/gt_boundary_arr/A08N11-R.npy
./dataset/PKU-subject/features/A08N12-L.npy,./dataset/PKU-subject/gt_arr/A08N12-L.npy,./dataset/PKU-subject/gt_boundary_arr/A08N12-L.npy
./dataset/PKU-subject/features/A08N12-R.npy,./dataset/PKU-subject/gt_arr/A08N12-R.npy,./dataset/PKU-subject/gt_boundary_arr/A08N12-R.npy
./dataset/PKU-subject/features/A08N13-L.npy,./dataset/PKU-subject/gt_arr/A08N13-L.npy,./dataset/PKU-subject/gt_boundary_arr/A08N13-L.npy
./dataset/PKU-subject/features/A08N13-M.npy,./dataset/PKU-subject/gt_arr/A08N13-M.npy,./dataset/PKU-subject/gt_boundary_arr/A08N13-M.npy
./dataset/PKU-subject/features/A08N13-R.npy,./dataset/PKU-subject/gt_arr/A08N13-R.npy,./dataset/PKU-subject/gt_boundary_arr/A08N13-R.npy
./dataset/PKU-subject/features/A09N01-L.npy,./dataset/PKU-subject/gt_arr/A09N01-L.npy,./dataset/PKU-subject/gt_boundary_arr/A09N01-L.npy
./dataset/PKU-subject/features/A09N01-M.npy,./dataset/PKU-subject/gt_arr/A09N01-M.npy,./dataset/PKU-subject/gt_boundary_arr/A09N01-M.npy
./dataset/PKU-subject/features/A09N04-L.npy,./dataset/PKU-subject/gt_arr/A09N04-L.npy,./dataset/PKU-subject/gt_boundary_arr/A09N04-L.npy
./dataset/PKU-subject/features/A09N04-M.npy,./dataset/PKU-subject/gt_arr/A09N04-M.npy,./dataset/PKU-subject/gt_boundary_arr/A09N04-M.npy
./dataset/PKU-subject/features/A09N04-R.npy,./dataset/PKU-subject/gt_arr/A09N04-R.npy,./dataset/PKU-subject/gt_boundary_arr/A09N04-R.npy
./dataset/PKU-subject/features/A09N05-L.npy,./dataset/PKU-subject/gt_arr/A09N05-L.npy,./dataset/PKU-subject/gt_boundary_arr/A09N05-L.npy
./dataset/PKU-subject/features/A09N05-M.npy,./dataset/PKU-subject/gt_arr/A09N05-M.npy,./dataset/PKU-subject/gt_boundary_arr/A09N05-M.npy
./dataset/PKU-subject/features/A09N05-R.npy,./dataset/PKU-subject/gt_arr/A09N05-R.npy,./dataset/PKU-subject/gt_boundary_arr/A09N05-R.npy
./dataset/PKU-subject/features/A09N06-L.npy,./dataset/PKU-subject/gt_arr/A09N06-L.npy,./dataset/PKU-subject/gt_boundary_arr/A09N06-L.npy
./dataset/PKU-subject/features/A09N06-M.npy,./dataset/PKU-subject/gt_arr/A09N06-M.npy,./dataset/PKU-subject/gt_boundary_arr/A09N06-M.npy
./dataset/PKU-subject/features/A09N06-R.npy,./dataset/PKU-subject/gt_arr/A09N06-R.npy,./dataset/PKU-subject/gt_boundary_arr/A09N06-R.npy
./dataset/PKU-subject/features/A09N08-M.npy,./dataset/PKU-subject/gt_arr/A09N08-M.npy,./dataset/PKU-subject/gt_boundary_arr/A09N08-M.npy
./dataset/PKU-subject/features/A09N08-R.npy,./dataset/PKU-subject/gt_arr/A09N08-R.npy,./dataset/PKU-subject/gt_boundary_arr/A09N08-R.npy
./dataset/PKU-subject/features/A09N09-L.npy,./dataset/PKU-subject/gt_arr/A09N09-L.npy,./dataset/PKU-subject/gt_boundary_arr/A09N09-L.npy
./dataset/PKU-subject/features/A09N09-M.npy,./dataset/PKU-subject/gt_arr/A09N09-M.npy,./dataset/PKU-subject/gt_boundary_arr/A09N09-M.npy
./dataset/PKU-subject/features/A09N09-R.npy,./dataset/PKU-subject/gt_arr/A09N09-R.npy,./dataset/PKU-subject/gt_boundary_arr/A09N09-R.npy
./dataset/PKU-subject/features/A09N10-L.npy,./dataset/PKU-subject/gt_arr/A09N10-L.npy,./dataset/PKU-subject/gt_boundary_arr/A09N10-L.npy
./dataset/PKU-subject/features/A09N10-M.npy,./dataset/PKU-subject/gt_arr/A09N10-M.npy,./dataset/PKU-subject/gt_boundary_arr/A09N10-M.npy
./dataset/PKU-subject/features/A09N10-R.npy,./dataset/PKU-subject/gt_arr/A09N10-R.npy,./dataset/PKU-subject/gt_boundary_arr/A09N10-R.npy
./dataset/PKU-subject/features/A09N11-L.npy,./dataset/PKU-subject/gt_arr/A09N11-L.npy,./dataset/PKU-subject/gt_boundary_arr/A09N11-L.npy
./dataset/PKU-subject/features/A09N11-R.npy,./dataset/PKU-subject/gt_arr/A09N11-R.npy,./dataset/PKU-subject/gt_boundary_arr/A09N11-R.npy
./dataset/PKU-subject/features/A09N12-L.npy,./dataset/PKU-subject/gt_arr/A09N12-L.npy,./dataset/PKU-subject/gt_boundary_arr/A09N12-L.npy
./dataset/PKU-subject/features/A09N12-M.npy,./dataset/PKU-subject/gt_arr/A09N12-M.npy,./dataset/PKU-subject/gt_boundary_arr/A09N12-M.npy
./dataset/PKU-subject/features/A09N12-R.npy,./dataset/PKU-subject/gt_arr/A09N12-R.npy,./dataset/PKU-subject/gt_boundary_arr/A09N12-R.npy
./dataset/PKU-subject/features/A09N13-L.npy,./dataset/PKU-subject/gt_arr/A09N13-L.npy,./dataset/PKU-subject/gt_boundary_arr/A09N13-L.npy
./dataset/PKU-subject/features/A09N13-M.npy,./dataset/PKU-subject/gt_arr/A09N13-M.npy,./dataset/PKU-subject/gt_boundary_arr/A09N13-M.npy
./dataset/PKU-subject/features/A09N13-R.npy,./dataset/PKU-subject/gt_arr/A09N13-R.npy,./dataset/PKU-subject/gt_boundary_arr/A09N13-R.npy
./dataset/PKU-subject/features/A10N01-L.npy,./dataset/PKU-subject/gt_arr/A10N01-L.npy,./dataset/PKU-subject/gt_boundary_arr/A10N01-L.npy
./dataset/PKU-subject/features/A10N01-M.npy,./dataset/PKU-subject/gt_arr/A10N01-M.npy,./dataset/PKU-subject/gt_boundary_arr/A10N01-M.npy
./dataset/PKU-subject/features/A10N04-L.npy,./dataset/PKU-subject/gt_arr/A10N04-L.npy,./dataset/PKU-subject/gt_boundary_arr/A10N04-L.npy
./dataset/PKU-subject/features/A10N04-M.npy,./dataset/PKU-subject/gt_arr/A10N04-M.npy,./dataset/PKU-subject/gt_boundary_arr/A10N04-M.npy
./dataset/PKU-subject/features/A10N04-R.npy,./dataset/PKU-subject/gt_arr/A10N04-R.npy,./dataset/PKU-subject/gt_boundary_arr/A10N04-R.npy
./dataset/PKU-subject/features/A10N05-L.npy,./dataset/PKU-subject/gt_arr/A10N05-L.npy,./dataset/PKU-subject/gt_boundary_arr/A10N05-L.npy
./dataset/PKU-subject/features/A10N05-M.npy,./dataset/PKU-subject/gt_arr/A10N05-M.npy,./dataset/PKU-subject/gt_boundary_arr/A10N05-M.npy
./dataset/PKU-subject/features/A10N05-R.npy,./dataset/PKU-subject/gt_arr/A10N05-R.npy,./dataset/PKU-subject/gt_boundary_arr/A10N05-R.npy
./dataset/PKU-subject/features/A10N06-L.npy,./dataset/PKU-subject/gt_arr/A10N06-L.npy,./dataset/PKU-subject/gt_boundary_arr/A10N06-L.npy
./dataset/PKU-subject/features/A10N06-M.npy,./dataset/PKU-subject/gt_arr/A10N06-M.npy,./dataset/PKU-subject/gt_boundary_arr/A10N06-M.npy
./dataset/PKU-subject/features/A10N06-R.npy,./dataset/PKU-subject/gt_arr/A10N06-R.npy,./dataset/PKU-subject/gt_boundary_arr/A10N06-R.npy
./dataset/PKU-subject/features/A10N08-M.npy,./dataset/PKU-subject/gt_arr/A10N08-M.npy,./dataset/PKU-subject/gt_boundary_arr/A10N08-M.npy
./dataset/PKU-subject/features/A10N08-R.npy,./dataset/PKU-subject/gt_arr/A10N08-R.npy,./dataset/PKU-subject/gt_boundary_arr/A10N08-R.npy
./dataset/PKU-subject/features/A10N09-L.npy,./dataset/PKU-subject/gt_arr/A10N09-L.npy,./dataset/PKU-subject/gt_boundary_arr/A10N09-L.npy
./dataset/PKU-subject/features/A10N09-M.npy,./dataset/PKU-subject/gt_arr/A10N09-M.npy,./dataset/PKU-subject/gt_boundary_arr/A10N09-M.npy
./dataset/PKU-subject/features/A10N09-R.npy,./dataset/PKU-subject/gt_arr/A10N09-R.npy,./dataset/PKU-subject/gt_boundary_arr/A10N09-R.npy
./dataset/PKU-subject/features/A10N10-L.npy,./dataset/PKU-subject/gt_arr/A10N10-L.npy,./dataset/PKU-subject/gt_boundary_arr/A10N10-L.npy
./dataset/PKU-subject/features/A10N10-M.npy,./dataset/PKU-subject/gt_arr/A10N10-M.npy,./dataset/PKU-subject/gt_boundary_arr/A10N10-M.npy
./dataset/PKU-subject/features/A10N10-R.npy,./dataset/PKU-subject/gt_arr/A10N10-R.npy,./dataset/PKU-subject/gt_boundary_arr/A10N10-R.npy
./dataset/PKU-subject/features/A10N11-L.npy,./dataset/PKU-subject/gt_arr/A10N11-L.npy,./dataset/PKU-subject/gt_boundary_arr/A10N11-L.npy
./dataset/PKU-subject/features/A10N11-R.npy,./dataset/PKU-subject/gt_arr/A10N11-R.npy,./dataset/PKU-subject/gt_boundary_arr/A10N11-R.npy
./dataset/PKU-subject/features/A10N12-L.npy,./dataset/PKU-subject/gt_arr/A10N12-L.npy,./dataset/PKU-subject/gt_boundary_arr/A10N12-L.npy
./dataset/PKU-subject/features/A10N12-M.npy,./dataset/PKU-subject/gt_arr/A10N12-M.npy,./dataset/PKU-subject/gt_boundary_arr/A10N12-M.npy
./dataset/PKU-subject/features/A10N12-R.npy,./dataset/PKU-subject/gt_arr/A10N12-R.npy,./dataset/PKU-subject/gt_boundary_arr/A10N12-R.npy
./dataset/PKU-subject/features/A10N13-L.npy,./dataset/PKU-subject/gt_arr/A10N13-L.npy,./dataset/PKU-subject/gt_boundary_arr/A10N13-L.npy
./dataset/PKU-subject/features/A10N13-M.npy,./dataset/PKU-subject/gt_arr/A10N13-M.npy,./dataset/PKU-subject/gt_boundary_arr/A10N13-M.npy
./dataset/PKU-subject/features/A10N13-R.npy,./dataset/PKU-subject/gt_arr/A10N13-R.npy,./dataset/PKU-subject/gt_boundary_arr/A10N13-R.npy
./dataset/PKU-subject/features/A11N01-L.npy,./dataset/PKU-subject/gt_arr/A11N01-L.npy,./dataset/PKU-subject/gt_boundary_arr/A11N01-L.npy
./dataset/PKU-subject/features/A11N01-M.npy,./dataset/PKU-subject/gt_arr/A11N01-M.npy,./dataset/PKU-subject/gt_boundary_arr/A11N01-M.npy
./dataset/PKU-subject/features/A11N04-L.npy,./dataset/PKU-subject/gt_arr/A11N04-L.npy,./dataset/PKU-subject/gt_boundary_arr/A11N04-L.npy
./dataset/PKU-subject/features/A11N04-M.npy,./dataset/PKU-subject/gt_arr/A11N04-M.npy,./dataset/PKU-subject/gt_boundary_arr/A11N04-M.npy
./dataset/PKU-subject/features/A11N04-R.npy,./dataset/PKU-subject/gt_arr/A11N04-R.npy,./dataset/PKU-subject/gt_boundary_arr/A11N04-R.npy
./dataset/PKU-subject/features/A11N05-L.npy,./dataset/PKU-subject/gt_arr/A11N05-L.npy,./dataset/PKU-subject/gt_boundary_arr/A11N05-L.npy
./dataset/PKU-subject/features/A11N05-M.npy,./dataset/PKU-subject/gt_arr/A11N05-M.npy,./dataset/PKU-subject/gt_boundary_arr/A11N05-M.npy
./dataset/PKU-subject/features/A11N05-R.npy,./dataset/PKU-subject/gt_arr/A11N05-R.npy,./dataset/PKU-subject/gt_boundary_arr/A11N05-R.npy
./dataset/PKU-subject/features/A11N06-L.npy,./dataset/PKU-subject/gt_arr/A11N06-L.npy,./dataset/PKU-subject/gt_boundary_arr/A11N06-L.npy
./dataset/PKU-subject/features/A11N06-M.npy,./dataset/PKU-subject/gt_arr/A11N06-M.npy,./dataset/PKU-subject/gt_boundary_arr/A11N06-M.npy
./dataset/PKU-subject/features/A11N06-R.npy,./dataset/PKU-subject/gt_arr/A11N06-R.npy,./dataset/PKU-subject/gt_boundary_arr/A11N06-R.npy
./dataset/PKU-subject/features/A11N08-M.npy,./dataset/PKU-subject/gt_arr/A11N08-M.npy,./dataset/PKU-subject/gt_boundary_arr/A11N08-M.npy
./dataset/PKU-subject/features/A11N08-R.npy,./dataset/PKU-subject/gt_arr/A11N08-R.npy,./dataset/PKU-subject/gt_boundary_arr/A11N08-R.npy
./dataset/PKU-subject/features/A11N09-L.npy,./dataset/PKU-subject/gt_arr/A11N09-L.npy,./dataset/PKU-subject/gt_boundary_arr/A11N09-L.npy
./dataset/PKU-subject/features/A11N09-M.npy,./dataset/PKU-subject/gt_arr/A11N09-M.npy,./dataset/PKU-subject/gt_boundary_arr/A11N09-M.npy
./dataset/PKU-subject/features/A11N09-R.npy,./dataset/PKU-subject/gt_arr/A11N09-R.npy,./dataset/PKU-subject/gt_boundary_arr/A11N09-R.npy
./dataset/PKU-subject/features/A11N10-L.npy,./dataset/PKU-subject/gt_arr/A11N10-L.npy,./dataset/PKU-subject/gt_boundary_arr/A11N10-L.npy
./dataset/PKU-subject/features/A11N10-M.npy,./dataset/PKU-subject/gt_arr/A11N10-M.npy,./dataset/PKU-subject/gt_boundary_arr/A11N10-M.npy
./dataset/PKU-subject/features/A11N10-R.npy,./dataset/PKU-subject/gt_arr/A11N10-R.npy,./dataset/PKU-subject/gt_boundary_arr/A11N10-R.npy
./dataset/PKU-subject/features/A11N11-L.npy,./dataset/PKU-subject/gt_arr/A11N11-L.npy,./dataset/PKU-subject/gt_boundary_arr/A11N11-L.npy
./dataset/PKU-subject/features/A11N11-R.npy,./dataset/PKU-subject/gt_arr/A11N11-R.npy,./dataset/PKU-subject/gt_boundary_arr/A11N11-R.npy
./dataset/PKU-subject/features/A11N12-L.npy,./dataset/PKU-subject/gt_arr/A11N12-L.npy,./dataset/PKU-subject/gt_boundary_arr/A11N12-L.npy
./dataset/PKU-subject/features/A11N12-M.npy,./dataset/PKU-subject/gt_arr/A11N12-M.npy,./dataset/PKU-subject/gt_boundary_arr/A11N12-M.npy
./dataset/PKU-subject/features/A11N12-R.npy,./dataset/PKU-subject/gt_arr/A11N12-R.npy,./dataset/PKU-subject/gt_boundary_arr/A11N12-R.npy
./dataset/PKU-subject/features/A11N13-L.npy,./dataset/PKU-subject/gt_arr/A11N13-L.npy,./dataset/PKU-subject/gt_boundary_arr/A11N13-L.npy
./dataset/PKU-subject/features/A11N13-M.npy,./dataset/PKU-subject/gt_arr/A11N13-M.npy,./dataset/PKU-subject/gt_boundary_arr/A11N13-M.npy
./dataset/PKU-subject/features/A11N13-R.npy,./dataset/PKU-subject/gt_arr/A11N13-R.npy,./dataset/PKU-subject/gt_boundary_arr/A11N13-R.npy
./dataset/PKU-subject/features/A12N01-L.npy,./dataset/PKU-subject/gt_arr/A12N01-L.npy,./dataset/PKU-subject/gt_boundary_arr/A12N01-L.npy
./dataset/PKU-subject/features/A12N01-M.npy,./dataset/PKU-subject/gt_arr/A12N01-M.npy,./dataset/PKU-subject/gt_boundary_arr/A12N01-M.npy
./dataset/PKU-subject/features/A12N04-L.npy,./dataset/PKU-subject/gt_arr/A12N04-L.npy,./dataset/PKU-subject/gt_boundary_arr/A12N04-L.npy
./dataset/PKU-subject/features/A12N04-M.npy,./dataset/PKU-subject/gt_arr/A12N04-M.npy,./dataset/PKU-subject/gt_boundary_arr/A12N04-M.npy
./dataset/PKU-subject/features/A12N04-R.npy,./dataset/PKU-subject/gt_arr/A12N04-R.npy,./dataset/PKU-subject/gt_boundary_arr/A12N04-R.npy
./dataset/PKU-subject/features/A12N05-L.npy,./dataset/PKU-subject/gt_arr/A12N05-L.npy,./dataset/PKU-subject/gt_boundary_arr/A12N05-L.npy
./dataset/PKU-subject/features/A12N05-M.npy,./dataset/PKU-subject/gt_arr/A12N05-M.npy,./dataset/PKU-subject/gt_boundary_arr/A12N05-M.npy
./dataset/PKU-subject/features/A12N05-R.npy,./dataset/PKU-subject/gt_arr/A12N05-R.npy,./dataset/PKU-subject/gt_boundary_arr/A12N05-R.npy
./dataset/PKU-subject/features/A12N06-L.npy,./dataset/PKU-subject/gt_arr/A12N06-L.npy,./dataset/PKU-subject/gt_boundary_arr/A12N06-L.npy
./dataset/PKU-subject/features/A12N06-M.npy,./dataset/PKU-subject/gt_arr/A12N06-M.npy,./dataset/PKU-subject/gt_boundary_arr/A12N06-M.npy
./dataset/PKU-subject/features/A12N06-R.npy,./dataset/PKU-subject/gt_arr/A12N06-R.npy,./dataset/PKU-subject/gt_boundary_arr/A12N06-R.npy
./dataset/PKU-subject/features/A12N08-M.npy,./dataset/PKU-subject/gt_arr/A12N08-M.npy,./dataset/PKU-subject/gt_boundary_arr/A12N08-M.npy
./dataset/PKU-subject/features/A12N08-R.npy,./dataset/PKU-subject/gt_arr/A12N08-R.npy,./dataset/PKU-subject/gt_boundary_arr/A12N08-R.npy
./dataset/PKU-subject/features/A12N09-L.npy,./dataset/PKU-subject/gt_arr/A12N09-L.npy,./dataset/PKU-subject/gt_boundary_arr/A12N09-L.npy
./dataset/PKU-subject/features/A12N09-M.npy,./dataset/PKU-subject/gt_arr/A12N09-M.npy,./dataset/PKU-subject/gt_boundary_arr/A12N09-M.npy
./dataset/PKU-subject/features/A12N09-R.npy,./dataset/PKU-subject/gt_arr/A12N09-R.npy,./dataset/PKU-subject/gt_boundary_arr/A12N09-R.npy
./dataset/PKU-subject/features/A12N10-L.npy,./dataset/PKU-subject/gt_arr/A12N10-L.npy,./dataset/PKU-subject/gt_boundary_arr/A12N10-L.npy
./dataset/PKU-subject/features/A12N10-M.npy,./dataset/PKU-subject/gt_arr/A12N10-M.npy,./dataset/PKU-subject/gt_boundary_arr/A12N10-M.npy
./dataset/PKU-subject/features/A12N10-R.npy,./dataset/PKU-subject/gt_arr/A12N10-R.npy,./dataset/PKU-subject/gt_boundary_arr/A12N10-R.npy
./dataset/PKU-subject/features/A12N11-L.npy,./dataset/PKU-subject/gt_arr/A12N11-L.npy,./dataset/PKU-subject/gt_boundary_arr/A12N11-L.npy
./dataset/PKU-subject/features/A12N11-R.npy,./dataset/PKU-subject/gt_arr/A12N11-R.npy,./dataset/PKU-subject/gt_boundary_arr/A12N11-R.npy
./dataset/PKU-subject/features/A12N12-L.npy,./dataset/PKU-subject/gt_arr/A12N12-L.npy,./dataset/PKU-subject/gt_boundary_arr/A12N12-L.npy
./dataset/PKU-subject/features/A12N12-M.npy,./dataset/PKU-subject/gt_arr/A12N12-M.npy,./dataset/PKU-subject/gt_boundary_arr/A12N12-M.npy
./dataset/PKU-subject/features/A12N12-R.npy,./dataset/PKU-subject/gt_arr/A12N12-R.npy,./dataset/PKU-subject/gt_boundary_arr/A12N12-R.npy
./dataset/PKU-subject/features/A12N13-L.npy,./dataset/PKU-subject/gt_arr/A12N13-L.npy,./dataset/PKU-subject/gt_boundary_arr/A12N13-L.npy
./dataset/PKU-subject/features/A12N13-M.npy,./dataset/PKU-subject/gt_arr/A12N13-M.npy,./dataset/PKU-subject/gt_boundary_arr/A12N13-M.npy
./dataset/PKU-subject/features/A12N13-R.npy,./dataset/PKU-subject/gt_arr/A12N13-R.npy,./dataset/PKU-subject/gt_boundary_arr/A12N13-R.npy
./dataset/PKU-subject/features/A13N01-L.npy,./dataset/PKU-subject/gt_arr/A13N01-L.npy,./dataset/PKU-subject/gt_boundary_arr/A13N01-L.npy
./dataset/PKU-subject/features/A13N01-M.npy,./dataset/PKU-subject/gt_arr/A13N01-M.npy,./dataset/PKU-subject/gt_boundary_arr/A13N01-M.npy
./dataset/PKU-subject/features/A13N04-L.npy,./dataset/PKU-subject/gt_arr/A13N04-L.npy,./dataset/PKU-subject/gt_boundary_arr/A13N04-L.npy
./dataset/PKU-subject/features/A13N04-M.npy,./dataset/PKU-subject/gt_arr/A13N04-M.npy,./dataset/PKU-subject/gt_boundary_arr/A13N04-M.npy
./dataset/PKU-subject/features/A13N04-R.npy,./dataset/PKU-subject/gt_arr/A13N04-R.npy,./dataset/PKU-subject/gt_boundary_arr/A13N04-R.npy
./dataset/PKU-subject/features/A13N05-L.npy,./dataset/PKU-subject/gt_arr/A13N05-L.npy,./dataset/PKU-subject/gt_boundary_arr/A13N05-L.npy
./dataset/PKU-subject/features/A13N05-M.npy,./dataset/PKU-subject/gt_arr/A13N05-M.npy,./dataset/PKU-subject/gt_boundary_arr/A13N05-M.npy
./dataset/PKU-subject/features/A13N05-R.npy,./dataset/PKU-subject/gt_arr/A13N05-R.npy,./dataset/PKU-subject/gt_boundary_arr/A13N05-R.npy
./dataset/PKU-subject/features/A13N06-L.npy,./dataset/PKU-subject/gt_arr/A13N06-L.npy,./dataset/PKU-subject/gt_boundary_arr/A13N06-L.npy
./dataset/PKU-subject/features/A13N06-M.npy,./dataset/PKU-subject/gt_arr/A13N06-M.npy,./dataset/PKU-subject/gt_boundary_arr/A13N06-M.npy
